customer_id,aml_risk_score,raw_anomaly_score,is_alerted,risk_level
SYNID0101058254,86.9403500190246,-0.15894017066140304,1,High
SYNID0100987266,86.68910372528,-0.15804650032832862,1,High
SYNID0107104623,86.57038380272249,-0.1576242195808068,1,High
SYNID0104617848,86.11723981495678,-0.156012409382767,1,High
SYNID0103075071,85.95955105056585,-0.15545151843987975,1,High
SYNID0101485997,85.89399253454454,-0.1552183301210575,1,High
SYNID0109373868,85.83517938136814,-0.15500913471600314,1,High
SYNID0104480183,85.80006792834331,-0.1548842450571279,1,High
SYNID0100455016,85.61339574573668,-0.15422026156459773,1,High
SYNID0106232474,85.5468333111711,-0.15398350235839459,1,High
SYNID0108543336,85.5122713398618,-0.1538605671781324,1,High
SYNID0107979441,85.48509149169095,-0.1537638898357297,1,High
SYNID0103238729,84.93049279035742,-0.15179121036350157,1,High
SYNID0101796728,84.71048223325985,-0.15100864396257735,1,High
SYNID0101509976,84.5172611003196,-0.15032136618562725,1,High
SYNID0109337452,84.33851121553079,-0.14968556190491372,1,High
SYNID0109908059,84.2614345157239,-0.1494114039901358,1,High
SYNID0100445431,84.19056231888945,-0.14915931517797149,1,High
SYNID0105440813,83.84997154567621,-0.14794785105962333,1,High
SYNID0101502684,83.56917709905974,-0.14694907944435615,1,High
SYNID0101402777,83.31033397469722,-0.1460283875697997,1,High
SYNID0101351635,83.2478880660659,-0.14580627063770907,1,High
SYNID0100300395,83.20563557328877,-0.14565598066236024,1,High
SYNID0104861147,82.94181538110675,-0.1447175856098198,1,High
SYNID0106101072,82.8411841782369,-0.1443596455214466,1,High
SYNID0105388706,82.73484987934565,-0.14398141980957208,1,High
SYNID0106333361,82.59350066819998,-0.1434786478294498,1,High
SYNID0102087438,82.56614080238481,-0.14338133017340998,1,High
SYNID0100789299,82.42817598200585,-0.14289059629971573,1,High
SYNID0105875576,82.40203725099371,-0.14279762215828024,1,High
SYNID0101220646,82.3481013848735,-0.1426057750160919,1,High
SYNID0102890122,82.0501395161659,-0.14154593975053337,1,High
SYNID0102351833,81.92708127055073,-0.14110822780777238,1,High
SYNID0101541502,81.91711743847557,-0.14107278696207232,1,High
SYNID0108244523,81.66457632090504,-0.14017451100627393,1,High
SYNID0108192253,81.56539203555772,-0.13982171753019507,1,High
SYNID0107536571,81.47911979576679,-0.13951485154574633,1,High
SYNID0100816248,81.24745732758143,-0.13869083988763004,1,High
SYNID0108242887,81.15667248003768,-0.13836792278611448,1,High
SYNID0100753031,80.97237835232704,-0.13771239791432371,1,High
SYNID0104896123,80.85921677124358,-0.1373098879057149,1,High
SYNID0106046535,80.80488801487655,-0.1371166432728313,1,High
SYNID0102641079,80.55821402195559,-0.1362392363820512,1,High
SYNID0102986817,80.32600594631458,-0.13541328402586789,1,High
SYNID0104652299,80.2897267299812,-0.13528424069208927,1,High
SYNID0108774043,80.18940628510674,-0.1349274059541557,1,High
SYNID0109537824,80.11647220368664,-0.13466798312302158,1,High
SYNID0102860554,80.09844900146777,-0.13460387550618896,1,High
SYNID0107817926,80.03001023250994,-0.13436044227364968,1,High
SYNID0106394383,79.94129165236703,-0.13404487478055543,1,High
SYNID0109892672,79.92841327318447,-0.13399906703851078,1,High
SYNID0103174196,79.88648982475667,-0.13384994745723572,1,High
SYNID0107955976,79.85962999854571,-0.13375440841672487,1,High
SYNID0109400088,79.65796315594396,-0.13303708967855804,1,High
SYNID0107602625,79.63436007791645,-0.13295313472627573,1,High
SYNID0108425244,79.53499236961949,-0.1325996888240613,1,High
SYNID0104723093,79.49017290050128,-0.13244026824396787,1,High
SYNID0109108669,79.29278128622094,-0.13173815627626134,1,High
SYNID0102843736,79.27793807590766,-0.1316853597294671,1,High
SYNID0109871361,79.18659025369335,-0.1313604401555813,1,High
SYNID0106201824,79.143755469077,-0.13120807899767234,1,High
SYNID0104249431,79.12195663329615,-0.13113054164361798,1,High
SYNID0107362936,79.0776538490628,-0.13097295888547317,1,High
SYNID0108830288,78.89855251386514,-0.13033590451346772,1,High
SYNID0100455310,78.86334547920737,-0.13021067487556842,1,High
SYNID0101298413,78.72251346554503,-0.12970974254068152,1,High
SYNID0101278368,78.39897032169993,-0.1285589159759804,1,High
SYNID0101409942,78.36049992873552,-0.12842207873797934,1,High
SYNID0103253522,78.14994773788564,-0.12767315526642503,1,High
SYNID0101534666,78.13444306162089,-0.1276180059187661,1,High
SYNID0109097161,77.97408111665413,-0.12704760660805398,1,High
SYNID0107654293,77.9601073505609,-0.12699790263028493,1,High
SYNID0108155456,77.95974626320412,-0.12699661826085767,1,High
SYNID0109548548,77.935463558151,-0.1269102459096904,1,High
SYNID0109659998,77.88196069778735,-0.12671993894703243,1,High
SYNID0101452404,77.84704189628309,-0.1265957345398518,1,High
SYNID0100917159,77.70378456128196,-0.12608617545988404,1,High
SYNID0104002617,77.68646214495085,-0.1260245605029366,1,High
SYNID0108297552,77.66793849851825,-0.12595867283139944,1,High
SYNID0109649499,77.62583586907144,-0.12580891591232107,1,High
SYNID0107789398,77.61958512665747,-0.1257866823383575,1,High
SYNID0106159928,77.55470026484305,-0.12555589017340668,1,High
SYNID0107199092,77.54365624854248,-0.12551660716716323,1,High
SYNID0109219783,77.54160976750026,-0.12550932793781672,1,High
SYNID0101670212,77.52579428806362,-0.1254530730790277,1,High
SYNID0108730304,77.46271413875576,-0.1252287001849955,1,High
SYNID0107463697,77.43422480317817,-0.12512736506225502,1,High
SYNID0104376482,77.33644274097122,-0.12477955922281841,1,High
SYNID0100274855,77.21701348220503,-0.12435475540235325,1,High
SYNID0103755568,77.04867252252096,-0.12375597514068754,1,High
SYNID0108890179,77.04155739960098,-0.12373066700907293,1,High
SYNID0103726381,76.945992352173,-0.12339074697884139,1,High
SYNID0106586554,76.93624363826486,-0.12335607129755871,1,High
SYNID0102747570,76.60375522173578,-0.1221734268512889,1,High
SYNID0100713276,76.4580153187892,-0.12165503740296174,1,High
SYNID0105905858,76.4418896052733,-0.1215976790572762,1,High
SYNID0104717841,76.43569467736494,-0.12157564401268023,1,High
SYNID0106717691,75.94745971989198,-0.11983901701388772,1,High
SYNID0101444864,75.85101646270138,-0.11949597323604028,1,High
SYNID0100068815,75.72308833050437,-0.11904093935352539,1,High
SYNID0109124920,75.7142544279895,-0.11900951761000372,1,High
SYNID0108123906,75.70373636329563,-0.11897210538696884,1,High
SYNID0107438729,75.68974746805665,-0.11892234759559511,1,High
SYNID0109963249,75.59755354367945,-0.11859441847919844,1,High
SYNID0108698113,75.58481074863889,-0.11854909300307509,1,High
SYNID0106216249,75.34526378306316,-0.11769703658734681,1,High
SYNID0101189135,75.31369296588227,-0.1175847407907204,1,High
SYNID0107153762,75.26371134045536,-0.11740695868226764,1,High
SYNID0103193307,75.23669905190583,-0.11731087734094564,1,High
SYNID0104383820,75.04650849483674,-0.11663437916877234,1,High
SYNID0101269639,74.97499850616401,-0.1163800217633641,1,High
SYNID0105106838,74.90350170804624,-0.11612571127609134,1,High
SYNID0100752317,74.86422306293355,-0.11598599912616309,1,High
SYNID0100921776,74.82337135805116,-0.1158406916823605,1,High
SYNID0104830176,74.75115218379159,-0.11558381173976312,1,High
SYNID0108683289,74.71085242798236,-0.11544046755083964,1,High
SYNID0105702537,74.63260205121841,-0.11516213492661026,1,High
SYNID0101402356,74.5857699255117,-0.11499555542903789,1,High
SYNID0102900318,74.57931760920579,-0.11497260486695687,1,High
SYNID0109247507,74.45231696977689,-0.11452087002921058,1,High
SYNID0107360140,74.31400893604604,-0.11402891536301846,1,High
SYNID0103618883,74.2735437782868,-0.11388498284774179,1,High
SYNID0105937532,74.26518776634018,-0.11385526093675075,1,High
SYNID0103769370,74.192730156121,-0.11359753288952962,1,High
SYNID0103685090,74.15772490485935,-0.11347302098494344,1,High
SYNID0106995715,74.12550355292689,-0.1133584112691764,1,High
SYNID0108553476,74.09000610444141,-0.11323214864401082,1,High
SYNID0107584058,74.01464117156539,-0.11296407939744951,1,High
SYNID0107972132,73.99971558125225,-0.11291098982917097,1,High
SYNID0102047281,73.85590427380666,-0.11239946029729492,1,High
SYNID0108657733,73.84871782406417,-0.11237389845978768,1,High
SYNID0103406698,73.82428771936246,-0.11228700181554102,1,High
SYNID0106381383,73.81166944123521,-0.11224211923976751,1,High
SYNID0108709906,73.77556745558,-0.11211370630652867,1,High
SYNID0107958157,73.59457390401806,-0.11146992141681761,1,High
SYNID0104770333,73.58875913158047,-0.11144923856596395,1,High
SYNID0101094847,73.5763005091134,-0.1114049238772819,1,High
SYNID0108935046,73.54820233730234,-0.1113049801042339,1,High
SYNID0104649513,73.50268350428158,-0.11114307192218459,1,High
SYNID0102356711,73.4295919928558,-0.11088308912049921,1,High
SYNID0105429481,73.37121774772874,-0.11067545488913139,1,High
SYNID0106946271,73.34208102247706,-0.11057181703413149,1,High
SYNID0104190042,73.27330478006417,-0.11032718342561659,1,High
SYNID0107528575,73.27011409761352,-0.1103158343298512,1,High
SYNID0108335998,73.26247922685755,-0.1102886774815261,1,High
SYNID0100541989,73.2455898771952,-0.11022860292077058,1,High
SYNID0103567072,73.21324985955937,-0.1101135711171109,1,High
SYNID0101564832,72.99198108889948,-0.1093265293143148,1,High
SYNID0104625382,72.97397034931319,-0.10926246602643458,1,High
SYNID0106510716,72.96535338902409,-0.10923181593541481,1,High
SYNID0104309648,72.91846457081938,-0.10906503478550039,1,High
SYNID0105787233,72.84130505644427,-0.10879058230350053,1,High
SYNID0107795987,72.59156999530734,-0.10790228734821866,1,High
SYNID0106142646,72.5094745359834,-0.10761027796020156,1,High
SYNID0102841447,72.46266699971204,-0.10744378592600451,1,High
SYNID0102685732,72.45493205381825,-0.10741627311548624,1,High
SYNID0100396669,72.44693288767832,-0.10738782048694367,1,High
SYNID0104579261,72.2983422204833,-0.10685929101466857,1,High
SYNID0103829057,72.28819340623468,-0.1068231921967529,1,High
SYNID0104635864,72.28488745083682,-0.10681143308095659,1,High
SYNID0100397396,72.21705198163541,-0.10657014575507423,1,High
SYNID0104387284,72.20979269078347,-0.10654432482543247,1,High
SYNID0103809301,72.06982245495664,-0.10604645779062943,1,High
SYNID0101293413,71.9788616946985,-0.10572291497650449,1,High
SYNID0104634832,71.96781010308541,-0.10568360502525836,1,High
SYNID0101790720,71.95205536923086,-0.10562756623542607,1,High
SYNID0104218022,71.94534051654881,-0.10560368184476115,1,High
SYNID0108442676,71.93885801483552,-0.10558062391471595,1,High
SYNID0106529090,71.92920566948311,-0.10554629101150187,1,High
SYNID0103973934,71.9267440090319,-0.10553753501003987,1,High
SYNID0103525138,71.82628322689284,-0.10518020109956877,1,High
SYNID0102337682,71.8144984123063,-0.10513828311136758,1,High
SYNID0106259313,71.75523365463113,-0.10492748137199953,1,High
SYNID0104379075,71.75367049079415,-0.10492192127745631,1,High
SYNID0102421072,71.75268647872838,-0.10491842119641054,1,High
SYNID0105892348,71.70608633115197,-0.10475266683329038,1,High
SYNID0106096231,71.69891508550756,-0.10472715907598945,1,High
SYNID0105162549,71.69147886466783,-0.10470070881534838,1,High
SYNID0101365973,71.63716905037282,-0.10450753155845488,1,High
SYNID0108508298,71.62162129312986,-0.10445222897393996,1,High
SYNID0108908279,71.59545602662679,-0.10435916044710808,1,High
SYNID0102348030,71.57062680937199,-0.10427084417973803,1,High
SYNID0103076606,71.54742948547006,-0.10418833247431586,1,High
SYNID0105984345,71.53380360868813,-0.10413986592119523,1,High
SYNID0100375958,71.51913469743889,-0.10408768934733786,1,High
SYNID0101119258,71.4990352385756,-0.10401619659085076,1,High
SYNID0101612427,71.44011099872512,-0.10380660605612685,1,High
SYNID0101303014,71.3873211522098,-0.10361883524759002,1,High
SYNID0106989555,71.34636115900787,-0.10347314262772317,1,High
SYNID0105818471,71.1572220446532,-0.10280038438399536,1,High
SYNID0103745107,71.15296449928978,-0.10278524051092047,1,High
SYNID0100573091,71.14224983040268,-0.1027471289767346,1,High
SYNID0107049790,71.13103424360506,-0.10270723570292878,1,High
SYNID0109279591,71.11062817798357,-0.10263465236174235,1,High
SYNID0104981197,71.06161441437803,-0.10246031288873453,1,High
SYNID0100338105,71.03235202775527,-0.10235622806260652,1,High
SYNID0107446808,70.89543572642518,-0.10186922371802759,1,High
SYNID0108292982,70.86021362035135,-0.10174394047186525,1,High
SYNID0104358929,70.83045915525194,-0.10163810534753553,1,High
SYNID0107685892,70.8140081228075,-0.10157958985890908,1,High
SYNID0100270587,70.79482056127186,-0.10151134067499928,1,High
SYNID0107151813,70.66751691149209,-0.10105852804479215,1,High
SYNID0105868876,70.63415143911598,-0.10093984875059386,1,High
SYNID0100740606,70.58025594353597,-0.10074814520437098,1,High
SYNID0109084112,70.54763569006928,-0.10063211661606403,1,High
SYNID0106705841,70.45299035306762,-0.10029546794920569,1,High
SYNID0109563353,70.39741232284791,-0.10009777971254435,1,High
SYNID0109587882,70.39708150768686,-0.10009660301978301,1,High
SYNID0109525186,70.33803227896847,-0.09988656790599065,1,High
SYNID0106005730,70.27903899225478,-0.0996767317750738,1,High
SYNID0105330737,70.22843982227339,-0.09949675309193934,1,High
SYNID0108713833,70.11837707037454,-0.09910526546168391,1,High
SYNID0108619619,70.0725785168804,-0.09894236232808767,1,High
SYNID0102902018,70.06908587460957,-0.09892993917654597,1,High
SYNID0107895830,69.97708821378224,-0.09860270815964906,1,High
SYNID0102801381,69.97634410215957,-0.09860006139232064,1,High
SYNID0102072023,69.96943593084384,-0.09857548937707356,1,High
SYNID0109959567,69.9429686458754,-0.09848134658586732,1,High
SYNID0100659381,69.90694963851368,-0.09835322880221292,1,High
SYNID0107078043,69.90540393439389,-0.09834773081099885,1,High
SYNID0108789365,69.89642720846217,-0.09831580105182208,1,High
SYNID0107040577,69.8813853466527,-0.09826229791172408,1,High
SYNID0100629289,69.85891838230405,-0.0981823840582165,1,High
SYNID0101042730,69.80365653202246,-0.09798582045757026,1,High
SYNID0107103377,69.79709437726899,-0.09796247920569817,1,High
SYNID0103685568,69.73003332174315,-0.09772394643001064,1,High
SYNID0105388405,69.65965547785659,-0.097473616006227,1,High
SYNID0107069338,69.63608473151254,-0.09738977605610416,1,High
SYNID0100198631,69.61333770995073,-0.09730886605328332,1,High
SYNID0102618380,69.60049290770078,-0.09726317774268617,1,High
SYNID0101776183,69.58434954857579,-0.09720575663246339,1,High
SYNID0108748502,69.58278817128917,-0.0972002028925893,1,High
SYNID0109748867,69.54828157578736,-0.09707746468126782,1,High
SYNID0104843617,69.53228364204824,-0.09702056084177207,1,High
SYNID0109791418,69.52987856821335,-0.09701200611603639,1,High
SYNID0103893826,69.48769412240864,-0.09686195818031967,1,High
SYNID0103875037,69.38280682734802,-0.09648887938773304,1,High
SYNID0108261317,69.35511472069808,-0.09639037996788274,1,High
SYNID0109667715,69.29178660908799,-0.09616512508450886,1,High
SYNID0109624654,69.27554643218274,-0.09610735959834865,1,High
SYNID0104977893,69.21564584911167,-0.09589429626027252,1,High
SYNID0104388049,69.20961571412849,-0.09587284737575935,1,High
SYNID0108548082,69.13978038291624,-0.09562444664206232,1,High
SYNID0101369573,69.02999838109403,-0.09523395762560044,1,High
SYNID0104511912,68.935864337272,-0.09489912760266844,1,High
SYNID0103514326,68.91897973623944,-0.09483906993254837,1,High
SYNID0101067454,68.89799782502641,-0.09476443833777809,1,High
SYNID0101111045,68.80781326142403,-0.09444365641581814,1,High
SYNID0100749042,68.77850391581723,-0.09433940455896389,1,High
SYNID0109443730,68.76683919023333,-0.09429791372125867,1,High
SYNID0109272902,68.73878636540884,-0.09419813124514359,1,High
SYNID0109843543,68.73374645812711,-0.09418020455037729,1,High
SYNID0104622513,68.73224324359282,-0.09417485769246542,1,High
SYNID0104473160,68.67240816243483,-0.09396202734137432,1,High
SYNID0107436234,68.64950862037597,-0.09388057483087558,1,High
SYNID0102048326,68.6430835322154,-0.09385772111792762,1,High
SYNID0109861268,68.63670002636172,-0.09383501531113775,1,High
SYNID0103420434,68.62169375873323,-0.09378163877773743,1,High
SYNID0105799900,68.61663622603871,-0.0937636493902711,1,High
SYNID0102563343,68.60285614229721,-0.0937146343308109,1,High
SYNID0109057617,68.50865784650662,-0.09337957576688322,1,High
SYNID0102033764,68.48518215702873,-0.09329607392921552,1,High
SYNID0106775343,68.44546252113342,-0.09315479319742398,1,High
SYNID0100118838,68.43122942770516,-0.09310416680546757,1,High
SYNID0109914863,68.42368408087414,-0.09307732838920618,1,High
SYNID0104304053,68.40314068896448,-0.09300425658537276,1,High
SYNID0106740607,68.25240101595668,-0.09246808320833838,1,High
SYNID0101765420,68.18035338222153,-0.09221181342669232,1,High
SYNID0107831572,68.17035155721422,-0.09217623744205822,1,High
SYNID0101497162,68.15373003264328,-0.09211711552157881,1,High
SYNID0106238901,68.06043858060104,-0.09178528255490298,1,High
SYNID0102490473,67.95389978828203,-0.09140632947027011,1,High
SYNID0107520238,67.91191548254388,-0.09125699342262655,1,High
SYNID0104299971,67.80992454234469,-0.09089421681748772,1,High
SYNID0106634363,67.80557041651747,-0.09087872941259806,1,High
SYNID0106071163,67.80471882641989,-0.0908757003497816,1,High
SYNID0105933735,67.71681641466544,-0.09056303592627973,1,High
SYNID0103557460,67.70288720946549,-0.09051349044934959,1,High
SYNID0101359719,67.67918001516202,-0.09042916516075056,1,High
SYNID0107550137,67.65494012675875,-0.0903429451062368,1,High
SYNID0101641348,67.64151797144481,-0.09029520318005274,1,High
SYNID0109876397,67.62358011329628,-0.09023139912775285,1,High
SYNID0102765785,67.57075505134534,-0.09004350305969638,1,High
SYNID0108863099,67.48533318163899,-0.0897396617985396,1,High
SYNID0108767179,67.48009137873674,-0.0897210169712837,1,High
SYNID0100168765,67.44668621525055,-0.08960219649781848,1,High
SYNID0104263310,67.4144573043485,-0.0894875598951797,1,High
SYNID0102386693,67.3770217633675,-0.08935440357323482,1,High
SYNID0101186911,67.37666894634526,-0.08935314862096838,1,High
SYNID0101634110,67.36239563241173,-0.08930237916671319,1,High
SYNID0106510985,67.32472867163148,-0.08916839969627127,1,High
SYNID0106083532,67.30797913702435,-0.089108822450581,1,High
SYNID0107105874,67.28074852783053,-0.08901196455379229,1,High
SYNID0108410470,67.28022372970027,-0.089010097873441,1,High
SYNID0104402359,67.22854141802611,-0.0888262665102017,1,High
SYNID0107303135,67.22402733914237,-0.08881021016039675,1,High
SYNID0103511912,67.14035907070985,-0.08851260637009423,1,High
SYNID0105661055,67.13616610153312,-0.08849769219124254,1,High
SYNID0107392886,67.1263977460562,-0.08846294664589521,1,High
SYNID0105054604,67.11387610265636,-0.08841840779494942,1,High
SYNID0102509961,67.08359293339475,-0.08831069209671077,1,High
SYNID0103249058,67.07493387105735,-0.08827989225083904,1,High
SYNID0105605705,67.06763070316515,-0.08825391525278886,1,High
SYNID0102525938,67.04204350443906,-0.08816290288374179,1,High
SYNID0107716576,67.02178554830046,-0.08809084636047942,1,High
SYNID0105141154,66.97749156682659,-0.08793329491330387,1,High
SYNID0107378176,66.97507590560797,-0.08792470252878087,1,High
SYNID0100106797,66.96184878318513,-0.08787765432470568,1,High
SYNID0104934891,66.89085189738674,-0.08762512200021616,1,High
SYNID0103587877,66.86841567325756,-0.08754531748811128,1,High
SYNID0104525001,66.86794545592242,-0.08754364494888195,1,High
SYNID0102549116,66.85422004770814,-0.08749482436750095,1,High
SYNID0102899622,66.83185697891591,-0.08741528006522187,1,High
SYNID0103559891,66.82148331603157,-0.0873783814721048,1,High
SYNID0101631272,66.79137439009128,-0.08727128554852898,1,High
SYNID0108833567,66.74910462480533,-0.08712093413574168,1,High
SYNID0107643524,66.71104210253732,-0.08698554767313588,1,High
SYNID0101078275,66.63531909007037,-0.08671620475561798,1,High
SYNID0104372365,66.62130800661083,-0.08666636804186828,1,High
SYNID0104492218,66.56568232500096,-0.08646851031162722,1,High
SYNID0100728967,66.5345171588889,-0.08635765739529327,1,High
SYNID0101105191,66.52824087159874,-0.08633533295949974,1,High
SYNID0104038735,66.39885079760946,-0.08587509902412443,1,High
SYNID0107448442,66.37932349336774,-0.08580564139262808,1,High
SYNID0102670294,66.36378919462746,-0.08575038667932505,1,High
SYNID0103553076,66.33466150709084,-0.08564678097101958,1,High
SYNID0104874046,66.33425604959238,-0.08564533877924713,1,High
SYNID0103498635,66.32100648559863,-0.08559821075164159,1,High
SYNID0109473676,66.28880652806941,-0.08548367713468258,1,High
SYNID0105174825,66.27909296484414,-0.08544912648259734,1,High
SYNID0106523509,66.26872082542978,-0.08541223330838582,1,High
SYNID0108272133,66.22062690349662,-0.08524116566558687,1,High
SYNID0108364188,66.14711238641385,-0.08497967825421854,1,High
SYNID0105350022,66.03012914685726,-0.08456357480011173,1,High
SYNID0103776371,65.9897900569356,-0.08442009070174389,1,High
SYNID0108035304,65.9419663848557,-0.08424998432397607,1,High
SYNID0105112059,65.93299228102258,-0.08421806389147107,1,High
SYNID0100926008,65.91253545255755,-0.08414529998942294,1,High
SYNID0104709305,65.90636978379962,-0.08412336901814216,1,High
SYNID0105708643,65.8967938981124,-0.08408930807808196,1,High
SYNID0102141696,65.81927160301005,-0.08381356520342192,1,High
SYNID0105453996,65.79816088754335,-0.08373847545844942,1,High
SYNID0109399460,65.79445557574931,-0.0837252958521923,1,High
SYNID0105874299,65.70404374480182,-0.08340370555180426,1,High
SYNID0102790574,65.68237266855678,-0.08332662263194363,1,High
SYNID0108931468,65.67095652697469,-0.08328601599493407,1,High
SYNID0109603444,65.66232462044933,-0.08325531274090942,1,High
SYNID0101458215,65.65563982835457,-0.08323153527422994,1,High
SYNID0109076408,65.64463402899769,-0.08319238820371827,1,High
SYNID0106907403,65.61931787944305,-0.08310233994283661,1,High
SYNID0104623814,65.59283129819877,-0.08300812851575529,1,High
SYNID0102016238,65.57953562526359,-0.08296083648098201,1,High
SYNID0106217288,65.54094110646142,-0.08282355773366706,1,High
SYNID0107265199,65.54075559548531,-0.08282289788052716,1,High
SYNID0106249610,65.52282886789885,-0.08275913341907243,1,High
SYNID0104815928,65.49276955710806,-0.0826522139740688,1,High
SYNID0100736810,65.47005398047723,-0.0825714158192738,1,High
SYNID0109876459,65.45357682758639,-0.08251280742154338,1,High
SYNID0102312587,65.3792957555126,-0.08224859341292284,1,High
SYNID0102065015,65.37178691447414,-0.08222188484591547,1,High
SYNID0102884850,65.34156907648588,-0.08211440152770494,1,High
SYNID0109602787,65.30527466428438,-0.0819853041429936,1,High
SYNID0105981755,65.30492283772305,-0.08198405271374637,1,High
SYNID0102593555,65.2699219933762,-0.0818595564843328,1,High
SYNID0104291988,65.24492672909129,-0.08177064959609232,1,High
SYNID0102183262,65.22233986560892,-0.08169030926744286,1,High
SYNID0102739226,65.1942174430063,-0.08159027923555834,1,High
SYNID0107623581,65.18686653408818,-0.08156413242509858,1,High
SYNID0108313847,65.1839620488119,-0.0815538013181773,1,High
SYNID0103466263,65.13112109683036,-0.08136584873008729,1,High
SYNID0108798998,65.12524377160285,-0.08134494338213022,1,High
SYNID0102900688,65.09721309971627,-0.08124523970289249,1,High
SYNID0108050355,65.05355917546554,-0.08108996490682002,1,High
SYNID0102881013,65.01099340021206,-0.08093856060158072,1,High
SYNID0109951697,64.96286892159631,-0.08076738427021052,1,High
SYNID0105085762,64.95447078607339,-0.08073751252779343,1,High
SYNID0108011189,64.94701949803742,-0.08071100867389897,1,High
SYNID0106807286,64.91951101586629,-0.08061316239701327,1,High
SYNID0104670973,64.87570084562664,-0.08045733184187714,1,High
SYNID0101158357,64.85329530322319,-0.08037763646311563,1,High
SYNID0100535737,64.8518219226082,-0.08037239572294258,1,High
SYNID0106157445,64.84902720910672,-0.08036245506866074,1,High
SYNID0109086964,64.83057767938504,-0.08029683102650792,1,High
SYNID0105814242,64.77110453799942,-0.08008528807684318,1,High
SYNID0106747791,64.76007732352852,-0.08004606483385629,1,High
SYNID0107223323,64.74883765107352,-0.08000608588858787,1,High
SYNID0104299587,64.74426800993957,-0.07998983190667502,1,High
SYNID0101585345,64.7326326582427,-0.0799484455503972,1,High
SYNID0106326414,64.72835207953969,-0.07993321974890083,1,High
SYNID0108246569,64.70961473049314,-0.07986657194799679,1,High
SYNID0109253859,64.67136787296901,-0.07973052981422751,1,High
SYNID0105704092,64.65311438399671,-0.07966560307908438,1,High
SYNID0106276257,64.62831320078232,-0.07957738652737528,1,High
SYNID0101930228,64.60920218751411,-0.07950940962177305,1,High
SYNID0102035312,64.60207635296072,-0.07948406338942132,1,High
SYNID0101408525,64.59543199261654,-0.07946042973642947,1,High
SYNID0106389901,64.52777854489818,-0.079219789851737,1,High
SYNID0103841807,64.50585062818602,-0.0791417933633522,1,High
SYNID0107341974,64.48612827070112,-0.07907164193735555,1,High
SYNID0103576210,64.46876069250644,-0.07900986634194834,1,High
SYNID0100842079,64.46392752431228,-0.07899267500763846,1,High
SYNID0101316576,64.43518098082731,-0.0788904250094074,1,High
SYNID0107004455,64.388171327989,-0.07872321405682542,1,High
SYNID0109892723,64.38255750081271,-0.07870324595808181,1,High
SYNID0105706007,64.3184487101484,-0.07847521423887877,1,High
SYNID0103195343,64.27394031846632,-0.0783169001454595,1,High
SYNID0103016477,64.18517567625027,-0.07800116881190561,1,High
SYNID0107916008,64.15669608634246,-0.07789986835401869,1,High
SYNID0103627968,64.14666487963996,-0.07786418786018384,1,High
SYNID0102752512,64.13884564020564,-0.07783637522181414,1,High
