customer_id,risk_score,predicted_label,risk_level
SYNID0200911877,0.6508716277375992,1,High
SYNID0200924084,0.649858827206909,1,High
SYNID0200996396,0.6495014478788884,1,High
SYNID0200783353,0.6489279893510566,1,High
SYNID0200179697,0.646744552525869,1,High
SYNID0200107043,0.6458107590153934,1,High
SYNID0200230347,0.6412426438192307,1,High
SYNID0200042170,0.6404401252104142,1,High
SYNID0200136950,0.6379951456458224,1,High
SYNID0200231662,0.6355538895479311,1,High
SYNID0200527355,0.6353061908461238,1,High
SYNID0200190245,0.6351983020001652,1,High
SYNID0200147159,0.6348070984698083,1,High
SYNID0200568454,0.6347995192982034,1,High
SYNID0200170965,0.6339619566333945,1,High
SYNID0200527005,0.6320311504836282,1,High
SYNID0200732266,0.6303386620484794,1,High
SYNID0200243065,0.6252914673461158,1,High
SYNID0200679142,0.6248616877840159,1,High
SYNID0200165094,0.6234930004016831,1,High
SYNID0200811757,0.6199716950304217,1,High
SYNID0200247421,0.6194740854541745,1,High
SYNID0200685212,0.6180048374742089,1,High
SYNID0200212894,0.6171251871520718,1,High
SYNID0200222345,0.6168299633928985,1,High
SYNID0200452326,0.6153332350526501,1,High
SYNID0200714161,0.6148417649836249,1,High
SYNID0200820259,0.6146725566785411,1,High
SYNID0200729226,0.6125626390322494,1,High
SYNID0200892033,0.6107343379272017,1,High
SYNID0200701251,0.6062667680913201,1,High
SYNID0200973701,0.6052538389358535,1,High
SYNID0200748686,0.6046637995192723,1,High
SYNID0200272812,0.6028434082149404,1,High
SYNID0200521470,0.6024111615682385,1,High
SYNID0200437114,0.6023051909179463,1,High
SYNID0200485273,0.6017634717289205,1,High
SYNID0200300572,0.6012986297601843,1,High
SYNID0200273126,0.6003524341546468,1,High
SYNID0200253495,0.6002880177984358,1,High
SYNID0200010851,0.5957865081420023,1,High
SYNID0200587688,0.5957023420257296,1,High
SYNID0200938791,0.5953572955458468,1,High
SYNID0200247533,0.5948126684720454,1,High
SYNID0200059389,0.5943137798519859,1,High
SYNID0200090417,0.5941133956101255,1,High
SYNID0200822535,0.59319681131537,1,High
SYNID0200763026,0.5928043118873327,1,High
SYNID0200779733,0.5926345451675844,1,High
SYNID0200111054,0.5925228750743021,1,High
SYNID0200103927,0.5922704385679528,1,High
SYNID0200554364,0.5921762533820011,1,High
SYNID0200201022,0.5917459903970109,1,High
SYNID0200618327,0.5913677730560079,1,High
SYNID0200839991,0.5900271894120276,1,High
SYNID0200605005,0.5872851239418669,1,High
SYNID0200732443,0.5871762252465149,1,High
SYNID0200020394,0.5863575122132079,1,High
SYNID0200547051,0.58628024632778,1,High
SYNID0200315339,0.585563926866933,1,High
SYNID0200066012,0.5842633078557034,1,High
SYNID0200892808,0.5838480284264295,1,High
SYNID0200061993,0.5834565148320622,1,High
SYNID0200914548,0.5831147564079051,1,High
SYNID0200600012,0.5829233885335412,1,High
SYNID0200538935,0.5823830298540077,1,High
SYNID0200855201,0.5821230609418439,1,High
SYNID0200241993,0.5806821242179745,1,High
SYNID0200192167,0.5805657803086586,1,High
SYNID0200790891,0.5803467106955842,1,High
SYNID0200568529,0.5800018233397494,1,High
SYNID0200227795,0.5793867437980382,1,High
SYNID0200448137,0.577692346675402,1,High
SYNID0200032918,0.5772653760997736,1,High
SYNID0200580723,0.5761064795855719,1,High
SYNID0200589412,0.5750379880991099,1,High
SYNID0200772511,0.5750366054090689,1,High
SYNID0200010049,0.5720908966147381,1,High
SYNID0200594442,0.5714791076751995,1,High
SYNID0200806649,0.5709582148741982,1,High
SYNID0200112517,0.5692502492122895,1,High
SYNID0200393902,0.5691004735346763,1,High
SYNID0200196852,0.5690706432568126,1,High
SYNID0200882624,0.5678304001216308,1,High
SYNID0200195508,0.5677292799611474,1,High
SYNID0200845936,0.5673438269153163,1,High
SYNID0200039372,0.5666478410596933,1,High
SYNID0200830072,0.5658102554281441,1,High
SYNID0200071595,0.5649763857051024,1,High
SYNID0200514054,0.5644262534315392,1,High
SYNID0200657278,0.5636891435446416,1,High
SYNID0200096821,0.563293049283015,1,High
SYNID0200369317,0.5632312085100852,1,High
SYNID0200519616,0.5631541224487209,1,High
SYNID0200846439,0.5631034033681606,1,High
SYNID0200639308,0.5630949137076963,1,High
SYNID0200393622,0.5630352492020507,1,High
SYNID0200959165,0.5624586711148031,1,High
SYNID0200377301,0.5623418932424734,1,High
SYNID0200265288,0.5601279622513938,1,High
SYNID0200958274,0.5595889124727994,1,High
SYNID0200541246,0.5591276941902007,1,High
SYNID0200799051,0.558568254782724,1,High
SYNID0200686447,0.5565747043875698,1,High
SYNID0200037052,0.5563438701327619,1,High
SYNID0200074039,0.5549672374838973,1,High
SYNID0200214565,0.5547648690166159,1,High
SYNID0200428241,0.5536208039248692,1,High
SYNID0200512587,0.5536122543627695,1,High
SYNID0200158187,0.553541691431017,1,High
SYNID0200305244,0.5527885836875054,1,High
SYNID0200013494,0.5482835805892707,1,High
SYNID0200553030,0.5479576959611467,1,High
SYNID0200355837,0.5474022639070313,1,High
SYNID0200854171,0.546934906003408,1,High
SYNID0200462777,0.5455575483521551,1,High
SYNID0200348080,0.5454000605987626,1,High
SYNID0200241170,0.544797397617555,1,High
SYNID0200500497,0.5447088400580379,1,High
SYNID0200936754,0.5443968721389105,1,High
SYNID0200846351,0.5441004982109875,1,High
SYNID0200501057,0.5433710641839089,1,High
SYNID0200198456,0.5427680840049303,1,High
SYNID0200196128,0.5427158563664944,1,High
SYNID0200165073,0.5425812497854039,1,High
SYNID0200358668,0.5423122029015628,1,High
SYNID0200468718,0.5421321837016605,1,High
SYNID0200565382,0.5421244854513263,1,High
SYNID0200500413,0.5417013538270415,1,High
SYNID0200912003,0.5415955129142337,1,High
SYNID0200853842,0.5408518383265103,1,High
SYNID0200235838,0.539450074825769,1,High
SYNID0200366064,0.5389606468090187,1,High
SYNID0200031915,0.5384147051071034,1,High
SYNID0200984334,0.5378689142168228,1,High
SYNID0200134717,0.5369876408510188,1,High
SYNID0200124734,0.5367772559245467,1,High
SYNID0200517258,0.536657805334684,1,High
SYNID0200599266,0.5360927542985887,1,High
SYNID0200369267,0.5352747194279092,1,High
SYNID0200357332,0.535154255282699,1,High
SYNID0200389886,0.5348283846495259,1,High
SYNID0200995158,0.5347045869800973,1,High
SYNID0200306611,0.5340246089381574,1,High
SYNID0200392173,0.5334110887460821,1,High
SYNID0200486365,0.5333491955101438,1,High
SYNID0200899591,0.5301799534764108,1,High
SYNID0200348600,0.5288052717383042,1,High
SYNID0200522752,0.5285407298718742,1,High
SYNID0200285137,0.5283866924307037,1,High
SYNID0200747220,0.5283457790800888,1,High
SYNID0200413382,0.5278665731571588,1,High
SYNID0200408239,0.5277409807893667,1,High
SYNID0200777374,0.5275208194636745,1,High
SYNID0200350538,0.527512364499302,1,High
SYNID0200448709,0.5266721339877675,1,High
SYNID0200324720,0.52660529128034,1,High
SYNID0200938585,0.5265948629616102,1,High
SYNID0200174977,0.5265741848232148,1,High
SYNID0200577263,0.5264688572281697,1,High
SYNID0200513227,0.5264416312151069,1,High
SYNID0200140376,0.5252186442281684,1,High
SYNID0200309685,0.5250472623769614,1,High
SYNID0200097286,0.5249715899204417,1,High
SYNID0200016399,0.5249709740456792,1,High
SYNID0200956622,0.5240709258587453,1,High
SYNID0200091560,0.523871666254746,1,High
SYNID0200783337,0.5237833481521819,1,High
SYNID0200427450,0.5231556163884821,1,High
SYNID0200643253,0.5227620542452266,1,High
SYNID0200443214,0.522223407893758,1,High
SYNID0200320573,0.5220205006753647,1,High
SYNID0200400521,0.5214902990953516,1,High
SYNID0200795823,0.5209529925076949,1,High
SYNID0200011816,0.5209052640092473,1,High
SYNID0200536655,0.5205198097106813,1,High
SYNID0200805479,0.5192857973891276,1,High
SYNID0200492497,0.5187243649229986,1,High
SYNID0200326842,0.5183709792075385,1,High
SYNID0200962987,0.5182281672812263,1,High
SYNID0200211336,0.5172597615005085,1,High
SYNID0200524333,0.5170877805792962,1,High
SYNID0200740837,0.5169153436688202,1,High
SYNID0200057054,0.5167629550386009,1,High
SYNID0200692893,0.5167287729513083,1,High
SYNID0200621069,0.5163046745803358,1,High
SYNID0200197523,0.51584182335469,1,High
SYNID0200534082,0.5148672565048954,1,High
SYNID0200461292,0.5146672382404122,1,High
SYNID0200363213,0.5131315737213696,1,High
SYNID0200609331,0.5124109748179146,1,High
SYNID0200903625,0.5118581992835186,1,High
SYNID0200782103,0.5116056275961106,1,High
SYNID0200673243,0.5107235802534333,1,High
SYNID0200032850,0.5107156801686509,1,High
SYNID0200522789,0.5105312830888505,1,High
SYNID0200587740,0.5100046181649043,1,High
SYNID0200722519,0.5093521891766882,1,High
SYNID0200075455,0.5092194598490571,1,High
SYNID0200822486,0.5085887371446484,1,High
SYNID0200924256,0.5085709395761018,1,High
SYNID0200117473,0.5078711369343447,1,High
SYNID0200665105,0.50676154744964,1,High
SYNID0200221187,0.5064656489212113,1,High
SYNID0200262883,0.5063746544420642,1,High
SYNID0200066917,0.5048866027118667,1,High
SYNID0200440039,0.5046043470500208,1,High
SYNID0200607459,0.5043460757902507,1,High
SYNID0200843827,0.5043428553290883,1,High
SYNID0200058501,0.5041982129453187,1,High
SYNID0200666780,0.50381635380068,1,High
SYNID0200364216,0.503743087697116,1,High
SYNID0200280671,0.5037167611893476,1,High
SYNID0200387029,0.5029391414242069,1,High
SYNID0200969737,0.5028725372220911,1,High
SYNID0200556348,0.5025476765009191,1,High
SYNID0200254778,0.5021169949598541,1,High
SYNID0200187710,0.5020562002350359,1,High
SYNID0200127739,0.5016552458603868,1,High
SYNID0200637026,0.5011535116568469,1,High
SYNID0200015370,0.5010340972077081,1,High
SYNID0200892597,0.5007846188196386,1,High
SYNID0200270131,0.5001768742155623,1,High
SYNID0200256080,0.4998801763984532,1,High
SYNID0200143449,0.4997969837534765,1,High
SYNID0200961090,0.4987400597078364,1,High
SYNID0200336596,0.49792872365695995,1,High
SYNID0200548484,0.49733708452535297,1,High
SYNID0200172828,0.49725395554782087,1,High
SYNID0200332292,0.49670504557526834,1,High
SYNID0200538292,0.4964349876295859,1,High
SYNID0200169273,0.49582654538975524,1,High
SYNID0200722026,0.4956156610474564,1,High
SYNID0200955771,0.4955532230681445,1,High
SYNID0200194113,0.4954505124378902,1,High
SYNID0200413797,0.49544978343933177,1,High
SYNID0200324717,0.49524456252094,1,High
SYNID0200364961,0.4951434040689708,1,High
SYNID0200621856,0.49512037558951594,1,High
SYNID0200755995,0.4947745920374336,1,High
SYNID0200581632,0.4942409379132802,1,High
SYNID0200340861,0.49412390830134234,1,High
SYNID0200167774,0.4939728829641885,1,High
SYNID0200970806,0.4939290541566434,1,High
SYNID0200141658,0.4935954170376169,1,High
SYNID0200381536,0.49356633811894507,1,High
SYNID0200823225,0.49353221823372395,1,High
SYNID0200173673,0.49348862926850723,1,High
SYNID0200541889,0.49320071326352716,1,High
SYNID0200873981,0.4927720656099781,1,High
SYNID0200899960,0.4927206129007055,1,High
SYNID0200376876,0.4926574122319806,1,High
SYNID0200941184,0.4925447402682165,1,High
SYNID0200225852,0.4925231205632405,1,High
SYNID0200445263,0.4923915973219915,1,High
SYNID0200161726,0.4921720483344908,1,High
SYNID0200711842,0.4916760843051889,1,High
SYNID0200905783,0.49164472584019003,1,High
SYNID0200381775,0.4912767712441139,1,High
SYNID0200567830,0.4909572719832639,1,High
SYNID0200236225,0.49079261407883196,1,High
SYNID0200591963,0.4907837705484175,1,High
SYNID0200695990,0.4907402999840924,1,High
SYNID0200493143,0.490006654687056,1,High
SYNID0200543533,0.4897499371089389,1,High
SYNID0200613948,0.4895742684915245,1,High
SYNID0200284137,0.48922722382765815,1,High
SYNID0200577864,0.48918647632718615,1,High
SYNID0200965810,0.48870830789348463,1,High
SYNID0200959519,0.4885176833700085,1,High
SYNID0200552733,0.4870619941180552,1,High
SYNID0200308172,0.48703957525530434,1,High
SYNID0200349306,0.48670131661157645,1,High
SYNID0200605673,0.4866959393771582,1,High
SYNID0200098526,0.48575591729351425,1,High
SYNID0200374359,0.48547816041714825,1,High
SYNID0200969050,0.48544160540636605,1,High
SYNID0200795158,0.48432317805005337,1,High
SYNID0200259434,0.48400719325433217,1,High
SYNID0200943586,0.48395119567946854,1,High
SYNID0200011910,0.48364784634085445,1,High
SYNID0200816343,0.4836253163890315,1,High
SYNID0200373202,0.48357185208198283,1,High
SYNID0200605744,0.4829851183362625,1,High
SYNID0200723677,0.4827759062309813,1,High
SYNID0200789296,0.4819680409762358,1,High
SYNID0200011095,0.4818187784162007,0,High
SYNID0200721166,0.4813770571528169,0,Medium
SYNID0200161482,0.48102104346098956,0,Medium
SYNID0200000984,0.48074879242449103,0,Medium
SYNID0200464614,0.4805781291842592,0,Medium
SYNID0200815567,0.4801677457682879,0,Medium
SYNID0200758335,0.4794523834605232,0,Medium
SYNID0200096768,0.4787042620900771,0,Medium
SYNID0200990058,0.4786115824801833,0,Medium
SYNID0200580801,0.47850224780138956,0,Medium
SYNID0200435107,0.47846845417124084,0,Medium
SYNID0200757155,0.47810438387456844,0,Medium
SYNID0200726612,0.47801037416526104,0,Medium
SYNID0200263627,0.4776863141668102,0,Medium
SYNID0200210876,0.4776532229696831,0,Medium
SYNID0200417241,0.4768945887248522,0,Medium
SYNID0200423958,0.47686055193816707,0,Medium
SYNID0200744303,0.4760188809791198,0,Medium
SYNID0200890882,0.47583343777120257,0,Medium
SYNID0200323475,0.4751758546487568,0,Medium
SYNID0200447063,0.47486299499546797,0,Medium
SYNID0200712128,0.47475691510153023,0,Medium
SYNID0200345586,0.47445133151169944,0,Medium
SYNID0200571982,0.4741415533699304,0,Medium
SYNID0200717612,0.47401647521333873,0,Medium
SYNID0200453472,0.4734387316683008,0,Medium
SYNID0200074201,0.47298654862963285,0,Medium
SYNID0200179532,0.4729153388511572,0,Medium
SYNID0200173025,0.4726805230352811,0,Medium
SYNID0200756068,0.4723376202982787,0,Medium
SYNID0200299581,0.4723005288794869,0,Medium
SYNID0200026248,0.47178299671012486,0,Medium
SYNID0200844027,0.4711662471693922,0,Medium
SYNID0200034603,0.4709731559730635,0,Medium
SYNID0200192127,0.4702796095340879,0,Medium
SYNID0200759426,0.4702238823324525,0,Medium
SYNID0200015063,0.46975118032156365,0,Medium
SYNID0200374751,0.4697018303213114,0,Medium
SYNID0200685390,0.46932048269284155,0,Medium
SYNID0200699141,0.46875544775573114,0,Medium
SYNID0200382101,0.46866573186198085,0,Medium
SYNID0200122511,0.46865754108893515,0,Medium
SYNID0200373751,0.46848653425232273,0,Medium
SYNID0200772368,0.46796992777318147,0,Medium
SYNID0200622869,0.4674566896125223,0,Medium
SYNID0200568279,0.46691498600584636,0,Medium
SYNID0200374886,0.46683940447498457,0,Medium
SYNID0200985313,0.4664451649500091,0,Medium
SYNID0200784332,0.46642713747628944,0,Medium
SYNID0200248577,0.4662908383641292,0,Medium
SYNID0200075142,0.4661711762424276,0,Medium
SYNID0200129185,0.46556955580022874,0,Medium
SYNID0200739490,0.4649977253661767,0,Medium
SYNID0200645642,0.464409568357815,0,Medium
SYNID0200106833,0.464134284162074,0,Medium
SYNID0200922167,0.4635906655372525,0,Medium
SYNID0200160041,0.4635838356432862,0,Medium
SYNID0200005624,0.46321388503458194,0,Medium
SYNID0200332660,0.46265909063215627,0,Medium
SYNID0200433479,0.46232649820077487,0,Medium
SYNID0200196792,0.46205160701349096,0,Medium
SYNID0200904928,0.46137899032449864,0,Medium
SYNID0200559935,0.46107288989038603,0,Medium
SYNID0200318536,0.46086923509500005,0,Medium
SYNID0200902096,0.4607948606109799,0,Medium
SYNID0200697253,0.46079192351269,0,Medium
SYNID0200235329,0.46053034052020725,0,Medium
SYNID0200341631,0.46014257597113795,0,Medium
SYNID0200646579,0.4598490611186882,0,Medium
SYNID0200607223,0.45957649166294234,0,Medium
SYNID0200593915,0.4592883027690628,0,Medium
SYNID0200234697,0.4589084354173554,0,Medium
SYNID0200101131,0.45840878642379,0,Medium
SYNID0200814749,0.4578040317729127,0,Medium
SYNID0200674036,0.45717369753365794,0,Medium
SYNID0200461935,0.45692209222028074,0,Medium
SYNID0200765119,0.456898939698385,0,Medium
SYNID0200924135,0.45652849366685777,0,Medium
SYNID0200967033,0.45638714278032755,0,Medium
SYNID0200684409,0.45613611722108244,0,Medium
SYNID0200099957,0.45597237849740563,0,Medium
SYNID0200497954,0.45518086746382946,0,Medium
SYNID0200288623,0.45504025848636986,0,Medium
SYNID0200671571,0.4549088388635145,0,Medium
SYNID0200372400,0.454784366627939,0,Medium
SYNID0200679826,0.45445551165456005,0,Medium
SYNID0200808796,0.4542789022283714,0,Medium
SYNID0200135373,0.4542209595845056,0,Medium
SYNID0200060921,0.4541602736506626,0,Medium
SYNID0200952615,0.4538172308561419,0,Medium
SYNID0200772161,0.45359355243620425,0,Medium
SYNID0200810061,0.4531210214771518,0,Medium
SYNID0200450170,0.45279425943485824,0,Medium
SYNID0200809536,0.4527502332481428,0,Medium
SYNID0200093697,0.4518778781438187,0,Medium
SYNID0200285283,0.4515348915326982,0,Medium
SYNID0200879436,0.4514783206131336,0,Medium
SYNID0200336410,0.451303228139367,0,Medium
SYNID0200983508,0.4510818940461717,0,Medium
SYNID0200437545,0.4510763384593837,0,Medium
SYNID0200660690,0.45104963112647484,0,Medium
SYNID0200763956,0.45095734262144926,0,Medium
SYNID0200578810,0.45012171638171333,0,Medium
SYNID0200761667,0.44953665967398637,0,Medium
SYNID0200363017,0.449268631941775,0,Medium
SYNID0200081863,0.44906995983325904,0,Medium
SYNID0200875008,0.44873238666494136,0,Medium
SYNID0200400920,0.4487126493627124,0,Medium
SYNID0200136902,0.4483086408005996,0,Medium
SYNID0200256082,0.44805732238557183,0,Medium
SYNID0200571163,0.44794660692975574,0,Medium
SYNID0200038667,0.44770758423113843,0,Medium
SYNID0200911238,0.4473369215955156,0,Medium
SYNID0200828615,0.4473074880135824,0,Medium
SYNID0200866690,0.44685355394776766,0,Medium
SYNID0200691967,0.4467238477443034,0,Medium
SYNID0200941559,0.445969549952374,0,Medium
SYNID0200709089,0.44572927520101024,0,Medium
SYNID0200882174,0.4455047421358804,0,Medium
SYNID0200824364,0.4452997256279746,0,Medium
SYNID0200544138,0.445192288979269,0,Medium
SYNID0200828664,0.4447967789282378,0,Medium
SYNID0200013887,0.44428866118440713,0,Medium
SYNID0200216383,0.4438256710456892,0,Medium
SYNID0200640438,0.4437642452090265,0,Medium
SYNID0200559726,0.4436892357068353,0,Medium
SYNID0200961266,0.4433953305992923,0,Medium
SYNID0200125599,0.4432378412303286,0,Medium
SYNID0200580152,0.44323574034254043,0,Medium
SYNID0200360369,0.44195195628900547,0,Medium
SYNID0200711304,0.4416787727092234,0,Medium
SYNID0200805924,0.4408893540140487,0,Medium
SYNID0200595145,0.44046041610796494,0,Medium
SYNID0200221854,0.4403026616461507,0,Medium
SYNID0200171580,0.44005148308019765,0,Medium
SYNID0200674922,0.43991840576507746,0,Medium
SYNID0200488915,0.43984815581475295,0,Medium
SYNID0200225121,0.4397940845897608,0,Medium
SYNID0200590207,0.43942804710326067,0,Medium
SYNID0200106531,0.43942751615964504,0,Medium
SYNID0200282117,0.43939835340542693,0,Medium
SYNID0200834210,0.4389707947390923,0,Medium
SYNID0200007635,0.4388710501305383,0,Medium
SYNID0200683183,0.43860849039712385,0,Medium
SYNID0200633380,0.43795676030662706,0,Medium
SYNID0200136965,0.4376269268872703,0,Medium
SYNID0200025229,0.43730729031680293,0,Medium
SYNID0200327459,0.43729877553090185,0,Medium
SYNID0200588379,0.4370886293897741,0,Medium
SYNID0200658199,0.43684055990367054,0,Medium
SYNID0200366068,0.43680698445355853,0,Medium
SYNID0200427464,0.4367757114511438,0,Medium
SYNID0200654396,0.436588832178123,0,Medium
SYNID0200408886,0.4362961898157022,0,Medium
SYNID0200541130,0.43622443906182506,0,Medium
SYNID0200760037,0.4362177416277061,0,Medium
SYNID0200351174,0.43601584138771055,0,Medium
SYNID0200673561,0.43589468209067156,0,Medium
SYNID0200596480,0.4347975373297706,0,Medium
SYNID0200289147,0.43425454359180704,0,Medium
SYNID0200311107,0.4340371200830625,0,Medium
SYNID0200005059,0.43331569868619557,0,Medium
SYNID0200979012,0.43211822647826814,0,Medium
SYNID0200639895,0.43178174431910676,0,Medium
SYNID0200347315,0.43125938169996825,0,Medium
SYNID0200847447,0.4312039770135083,0,Medium
SYNID0200752418,0.43090760093187186,0,Medium
SYNID0200706795,0.4304693580563508,0,Medium
SYNID0200974843,0.4299581610901095,0,Medium
SYNID0200522327,0.4296009098414661,0,Medium
SYNID0200280209,0.42958864590004475,0,Medium
SYNID0200158439,0.4295174191579287,0,Medium
SYNID0200344061,0.4294774115357934,0,Medium
SYNID0200706232,0.4290329045737492,0,Medium
SYNID0200569982,0.42767332801537183,0,Medium
SYNID0200624915,0.4275832649055913,0,Medium
SYNID0200367556,0.42749942701942,0,Medium
SYNID0200680278,0.4270690190772236,0,Medium
SYNID0200276752,0.4268694807720576,0,Medium
SYNID0200638313,0.426595858397874,0,Medium
SYNID0200291058,0.4264258426266455,0,Medium
SYNID0200474662,0.4264164109452814,0,Medium
SYNID0200366143,0.4258809817376318,0,Medium
SYNID0200758795,0.42569365744937065,0,Medium
SYNID0200168049,0.42566425823549986,0,Medium
SYNID0200015031,0.425141394087751,0,Medium
SYNID0200070290,0.424965807605744,0,Medium
SYNID0200531195,0.4248515024015162,0,Medium
SYNID0200318757,0.42467182556903826,0,Medium
SYNID0200264413,0.42445744390109974,0,Medium
SYNID0200514289,0.4243191182731465,0,Medium
SYNID0200361721,0.4239991110762252,0,Medium
SYNID0200044952,0.4238094869605113,0,Medium
SYNID0200404786,0.42378829188984585,0,Medium
SYNID0200283209,0.4235704537696602,0,Medium
SYNID0200840340,0.42352350709423675,0,Medium
SYNID0200885757,0.4232878783489355,0,Medium
SYNID0200655906,0.42322796344116254,0,Medium
SYNID0200847741,0.4228026694296157,0,Medium
SYNID0200992128,0.4226131703972778,0,Medium
SYNID0200490880,0.4222753664265839,0,Medium
SYNID0200207715,0.4217286784047559,0,Medium
SYNID0200653844,0.42164920793228583,0,Medium
SYNID0200980982,0.4216334364958782,0,Medium
SYNID0200165880,0.4210902948611728,0,Medium
SYNID0200688693,0.42070668253267907,0,Medium
SYNID0200914846,0.4206970471332908,0,Medium
SYNID0200761591,0.4203228821793844,0,Medium
SYNID0200545803,0.4201682319572009,0,Medium
SYNID0200442138,0.4194320739593308,0,Medium
SYNID0200241893,0.4193672438457086,0,Medium
SYNID0200284309,0.4190882505632496,0,Medium
SYNID0200697243,0.41868283765222564,0,Medium
SYNID0200330706,0.41858663735533247,0,Medium
SYNID0200965510,0.4181690144641782,0,Medium
SYNID0200360990,0.41806308936534275,0,Medium
SYNID0200925304,0.4179587399171475,0,Medium
SYNID0200056480,0.4168723541011513,0,Medium
SYNID0200973678,0.41682701343475037,0,Medium
SYNID0200876167,0.4167857907957918,0,Medium
