customer_id,anomaly_score,risk_score,is_anomaly,risk_category
SYNID0101149828,-0.6172740642213772,75.01770191371429,1,Critical
SYNID0101441649,-0.6169763534764533,74.93550051925578,1,High
SYNID0102525938,-0.6167742417161876,74.87969511480337,1,High
SYNID0100672924,-0.6166397453040433,74.84255909329111,1,High
SYNID0109389881,-0.6164583695313383,74.79247913584398,1,High
SYNID0100952088,-0.616240455765772,74.73231061419445,1,High
SYNID0104781878,-0.6158332112556468,74.6198656749753,1,High
SYNID0101877467,-0.6158264294916654,74.61799315117268,1,High
SYNID0108179759,-0.6155326379973809,74.53687390733617,1,High
SYNID0100469331,-0.6143435835892148,74.20856217487494,1,High
SYNID0108863099,-0.6136433154410876,74.01521000585718,1,High
SYNID0109548548,-0.6132299286965821,73.90106912438613,1,High
SYNID0100223380,-0.6132185936586015,73.897939388748,1,High
SYNID0103893826,-0.6130879906897417,73.86187839214729,1,High
SYNID0103550907,-0.6130869022726722,73.86157786755287,1,High
SYNID0101135269,-0.6130206120968789,73.84327438008384,1,High
SYNID0107104623,-0.61297836387388,73.83160915501854,1,High
SYNID0103818613,-0.6128675977045065,73.80102532915205,1,High
SYNID0104002617,-0.6125412915003484,73.71092839627477,1,High
SYNID0105822131,-0.6125183917258555,73.70460550256604,1,High
SYNID0102997589,-0.6124024680429919,73.6725976273226,1,High
SYNID0103372616,-0.612328480493883,73.65216880567938,1,High
SYNID0107594313,-0.6122969988742586,73.64347636485532,1,High
SYNID0106904133,-0.6119748517115068,73.55452779161583,1,High
SYNID0108527471,-0.6119234869045732,73.54034537184084,1,High
SYNID0105415860,-0.6118255134982393,73.51329377643216,1,High
SYNID0102149352,-0.6118062361142507,73.50797106681419,1,High
SYNID0101341754,-0.6115416165643337,73.43490653563741,1,High
SYNID0100749403,-0.6112088212922324,73.34301789573321,1,High
SYNID0100455310,-0.6112085696197237,73.34294840603049,1,High
SYNID0104475210,-0.6108598443096318,73.24666129761638,1,High
SYNID0101830517,-0.6107910270006816,73.22766003933114,1,High
SYNID0104709305,-0.6107850550499974,73.22601111438554,1,High
SYNID0104699228,-0.6104474436124335,73.1327926752594,1,High
SYNID0109892672,-0.6102977127937489,73.09145025716012,1,High
SYNID0109934370,-0.6102682543230706,73.08331643125811,1,High
SYNID0105350022,-0.6101416200456754,73.04835123646545,1,High
SYNID0107212150,-0.6100663194609011,73.02755987042465,1,High
SYNID0102547706,-0.6099916277414589,73.00693661917377,1,High
SYNID0107610540,-0.6099015319543154,72.9820601259188,1,High
SYNID0105641239,-0.6096229590667946,72.90514291616748,1,High
SYNID0104508822,-0.6096160542199168,72.90323640774761,1,High
SYNID0103500848,-0.609176108326815,72.7817622368758,1,High
SYNID0107223323,-0.6088816243923988,72.70045180227652,1,High
SYNID0100508382,-0.6088657438268599,72.69606699368512,1,High
SYNID0107789398,-0.6087840854335023,72.67352016285122,1,High
SYNID0109292714,-0.6087147568961521,72.65437774846704,1,High
SYNID0103928716,-0.6086214345876927,72.62861037520206,1,High
SYNID0109675639,-0.6085152591099201,72.59929409260556,1,High
SYNID0104887545,-0.6083253845289197,72.546867515478,1,High
SYNID0103042705,-0.6082465082611213,72.52508886182419,1,High
SYNID0108395873,-0.6081894752690311,72.5093413902939,1,High
SYNID0107340625,-0.6079948367227683,72.45559942702593,1,High
SYNID0106308295,-0.6079460534564368,72.4421298005947,1,High
SYNID0101564832,-0.6075812888287949,72.34141405031512,1,High
SYNID0100196866,-0.6073718579116644,72.2835877416434,1,High
SYNID0103223842,-0.6070157021823297,72.18524900817519,1,High
SYNID0101278368,-0.6069042835914069,72.15448504114137,1,High
SYNID0100088272,-0.6067477000362126,72.1112505029001,1,High
SYNID0106913671,-0.6065092017894338,72.0453983669077,1,High
SYNID0104378801,-0.6064121571110876,72.01860320408325,1,High
SYNID0101193908,-0.6063892586182738,72.01228066426097,1,High
SYNID0106991078,-0.6063840233498912,72.0108351458551,1,High
SYNID0106186102,-0.606282540529422,71.9828145604433,1,High
SYNID0102030722,-0.6061199854214676,71.93793120712793,1,High
SYNID0107151813,-0.6060844875090626,71.9281298212196,1,High
SYNID0102183660,-0.6059935661577361,71.90302538010512,1,High
SYNID0101971119,-0.6059485534404362,71.89059684605483,1,High
SYNID0100650444,-0.6058353729210164,71.85934639009893,1,High
SYNID0105046951,-0.6055337182108812,71.77605602103809,1,High
SYNID0104871051,-0.6053864311239724,71.73538834566504,1,High
SYNID0108536532,-0.6052485792955423,71.6973258547445,1,High
SYNID0104499042,-0.605247654193473,71.69707042331852,1,High
SYNID0107728596,-0.605243605010549,71.69595239688363,1,High
SYNID0109798004,-0.6049177702270434,71.60598562872384,1,High
SYNID0105266696,-0.6044961829933854,71.48958049695256,1,High
SYNID0101094847,-0.604336840028827,71.44558405373654,1,High
SYNID0108104389,-0.6042661288904492,71.42605988715029,1,High
SYNID0108510239,-0.6042379862124511,71.41828936688965,1,High
SYNID0107087663,-0.604049963173641,71.36637402206571,1,High
SYNID0109678581,-0.6039598616640183,71.34149594876776,1,High
SYNID0100583558,-0.603831194157009,71.30596935566356,1,High
SYNID0102470503,-0.6036593764253251,71.25852848435498,1,High
SYNID0109392876,-0.6036100240362465,71.24490171652316,1,High
SYNID0106910053,-0.6035420747135251,71.22614011931697,1,High
SYNID0108077789,-0.6034910987907737,71.21206507498142,1,High
SYNID0104625382,-0.6034211783245507,71.19275922216046,1,High
SYNID0103827382,-0.6033059754747956,71.16095037731047,1,High
SYNID0109771736,-0.6031515503203572,71.11831179858683,1,High
SYNID0109791896,-0.6029870406233674,71.07288876053705,1,High
SYNID0105638110,-0.6029855855819811,71.07248700671062,1,High
SYNID0103780776,-0.6028478775518304,71.03446422016519,1,High
SYNID0104376482,-0.6026344558178144,70.97553600059973,1,High
SYNID0101509976,-0.6025932072917286,70.96414680346318,1,High
SYNID0107173210,-0.6024912393562052,70.9359922721505,1,High
SYNID0107412387,-0.6024299811564848,70.91907817171949,1,High
SYNID0106479004,-0.602161354675439,70.8449072803192,1,High
SYNID0106578062,-0.6021555854849795,70.84331433982662,1,High
SYNID0107629329,-0.6019789015993429,70.79452986689337,1,High
SYNID0107563350,-0.6018815066521448,70.76763799077067,1,High
SYNID0101909244,-0.6018729682918017,70.76528045031047,1,High
SYNID0101802172,-0.6017768684769474,70.73874617527031,1,High
SYNID0106678325,-0.601638262592811,70.70047548081119,1,High
SYNID0103145914,-0.6015716853465303,70.6820927298464,1,High
SYNID0103247931,-0.6013666468124903,70.6254792091617,1,High
SYNID0107371106,-0.6010243419219468,70.53096485315537,1,High
SYNID0107809895,-0.6009171017532633,70.50135459703243,1,High
SYNID0108987481,-0.6008731164364369,70.48920974018571,1,High
SYNID0101847998,-0.6006385420056342,70.42444101535779,1,High
SYNID0107972338,-0.6005783308822964,70.40781602487736,1,High
SYNID0103973934,-0.6000674203202793,70.26674768469327,1,High
SYNID0101774569,-0.6000643497368486,70.26589986094453,1,High
SYNID0100870538,-0.5998807910298282,70.21521716997906,1,High
SYNID0102116349,-0.5996687504942002,70.15667031533057,1,High
SYNID0102048326,-0.5996370098730873,70.14790636118735,1,High
SYNID0104309648,-0.5993688875030665,70.0738746606961,1,High
SYNID0106907403,-0.5992505027942959,70.04118726761598,1,High
SYNID0105304870,-0.5992182787023972,70.03228982157349,1,High
SYNID0107059481,-0.599110330607013,70.0024840986662,1,High
SYNID0104816428,-0.5991000486563994,69.99964513268127,1,High
SYNID0108864886,-0.5990869690668738,69.9960337060993,1,High
SYNID0101082732,-0.5990308827737447,69.98054762914767,1,High
SYNID0102588841,-0.5990237383343533,69.97857496645204,1,High
SYNID0108908279,-0.5985918748915472,69.85933245398112,1,High
SYNID0104731518,-0.5985519779054241,69.84831643272585,1,High
SYNID0101776183,-0.5984586653139607,69.82255174243632,1,High
SYNID0105207658,-0.5984170652503027,69.8110654816931,1,High
SYNID0104044346,-0.598252298016232,69.76557133466412,1,High
SYNID0109146900,-0.5981526502675867,69.73805743389647,1,High
SYNID0103517512,-0.5980864121269449,69.71976831393714,1,High
SYNID0100717407,-0.5980642193707206,69.7136406361841,1,High
SYNID0103066725,-0.5979615962187798,69.6853051920085,1,High
SYNID0108853100,-0.5975563772287186,69.57341952240456,1,High
SYNID0102395910,-0.59753291393067,69.56694103329701,1,High
SYNID0101856964,-0.5974997454308957,69.55778282527116,1,High
SYNID0101948430,-0.597326763330357,69.51002045819811,1,High
SYNID0103341574,-0.5972869523958149,69.4990281967838,1,High
SYNID0109432248,-0.5971642980111894,69.46516189660966,1,High
SYNID0105355717,-0.5971098956486534,69.4501407724529,1,High
SYNID0103108380,-0.5969798732824693,69.4142400869944,1,High
SYNID0109443730,-0.5968500657265755,69.378398713152,1,High
SYNID0105963333,-0.5966620941825759,69.32649758664333,1,High
SYNID0109864374,-0.5965400657424004,69.29280411700188,1,High
SYNID0104395629,-0.5962646764943309,69.21676594707968,1,High
SYNID0109002422,-0.5960098363273357,69.14640161711101,1,High
SYNID0100797139,-0.5959357887294693,69.1259562153084,1,High
SYNID0107199092,-0.5956693439099371,69.05238770599111,1,High
SYNID0101427642,-0.5956141001423054,69.0371342601149,1,High
SYNID0107691066,-0.5955625687734827,69.02290585066777,1,High
SYNID0107946592,-0.5951441642565202,68.90737950394204,1,High
SYNID0101622860,-0.5950289805906128,68.87557595597521,1,High
SYNID0104517173,-0.5947967425309819,68.81145233036379,1,High
SYNID0100396669,-0.5946761342361465,68.77815097934514,1,High
SYNID0104442666,-0.5946679935824422,68.7759032503071,1,High
SYNID0100647790,-0.5945249804157453,68.73641565394435,1,High
SYNID0107347471,-0.5945093780546737,68.73210766083764,1,High
SYNID0106170201,-0.594353280414629,68.68900728941287,1,High
SYNID0107881088,-0.5942203962175597,68.65231641920803,1,High
SYNID0107905975,-0.5941150756973733,68.62323620033104,1,High
SYNID0105040729,-0.594108542852894,68.62143240609409,1,High
SYNID0109315813,-0.5940721765679394,68.611391252439,1,High
SYNID0103999529,-0.5940277392089478,68.5991215815002,1,High
SYNID0104670973,-0.5936264263500847,68.48831444008812,1,High
SYNID0106998615,-0.5933614628479374,68.41515493970569,1,High
SYNID0102099733,-0.5932606822147141,68.38732823634808,1,High
SYNID0104652299,-0.5932486071533902,68.3839941716698,1,High
SYNID0108833567,-0.5931764235573797,68.3640634424292,1,High
SYNID0108427527,-0.5930357294792213,68.32521617334717,1,High
SYNID0108698113,-0.5927817697873643,68.2550949527905,1,High
SYNID0101605807,-0.5927815784210365,68.25504211432477,1,High
SYNID0104735369,-0.5926189074764188,68.21012677716124,1,High
SYNID0102635227,-0.5925381945792434,68.18784100880477,1,High
SYNID0101617722,-0.5924475394981125,68.1628100879839,1,High
SYNID0102552971,-0.5921399916266848,68.07789254864365,1,High
SYNID0104177651,-0.5920425566433418,68.0509896180763,1,High
SYNID0105106838,-0.5918063818267557,67.98577900814577,1,High
SYNID0108576767,-0.5917972593624347,67.98326018979314,1,High
SYNID0107845889,-0.5917684903061289,67.97531671920665,1,High
SYNID0104388049,-0.5915330321394243,67.910303984632,1,High
SYNID0101449924,-0.5913636061519764,67.86352350168607,1,High
SYNID0100714451,-0.5912949822948026,67.84457565768317,1,High
SYNID0104152042,-0.5912906333844369,67.84337487302044,1,High
SYNID0108003660,-0.5912839399481823,67.84152673752911,1,High
SYNID0108653062,-0.5912716815143626,67.83814204157493,1,High
SYNID0106473951,-0.5912391754823393,67.82916674858942,1,High
SYNID0100921776,-0.5911355057898993,67.80054234242687,1,High
SYNID0109408458,-0.5910737244662028,67.78348380139019,1,High
SYNID0109926100,-0.5910445834819857,67.7754376371876,1,High
SYNID0107996633,-0.5909802121980487,67.75766397804722,1,High
SYNID0107078043,-0.5908766476750357,67.72906861038496,1,High
SYNID0100461063,-0.5908356059789168,67.71773652140452,1,High
SYNID0101189135,-0.5906717255325054,67.67248722674789,1,High
SYNID0102819540,-0.5905157886618073,67.62943124560704,1,High
SYNID0109169639,-0.5902685234123347,67.56115843834583,1,High
SYNID0105498360,-0.5902654098191072,67.56029873909264,1,High
SYNID0104490189,-0.5900664208975381,67.50535558667482,1,High
SYNID0109314944,-0.590017325314393,67.49179972594392,1,High
SYNID0101269639,-0.5900021299390728,67.48760410633011,1,High
SYNID0103774149,-0.5898599250812047,67.44833969342315,1,High
SYNID0102065015,-0.5898213042729691,67.43767603970487,1,High
SYNID0107016868,-0.5897922605187915,67.42965672184546,1,High
SYNID0107779297,-0.5897571516419751,67.41996275318162,1,High
SYNID0100262164,-0.589693447822783,67.40237338880964,1,High
SYNID0106740607,-0.5896893240217335,67.40123475944364,1,High
SYNID0101186911,-0.5895669625530662,67.36744933676763,1,High
SYNID0108241429,-0.5893829502774716,67.31664141025082,1,High
SYNID0107106664,-0.5891114541830234,67.2416781852608,1,High
SYNID0108921973,-0.588614319253347,67.10441345716414,1,High
SYNID0104596144,-0.5885262792280829,67.08010458364087,1,High
SYNID0103668636,-0.5882603490640566,67.00667817668626,1,High
SYNID0109373868,-0.5881457276720506,66.9750298790742,1,High
SYNID0109219783,-0.5881272605846838,66.96993090176477,1,High
SYNID0104517312,-0.5881184323275312,66.96749331742846,1,High
SYNID0105981755,-0.5879766017085167,66.9283322362156,1,High
SYNID0105863357,-0.5878658915096225,66.89776386444855,1,High
SYNID0100198631,-0.587859551340987,66.89601327024988,1,High
SYNID0106634363,-0.587701215066672,66.85229478590229,1,High
SYNID0104971204,-0.5874410786047852,66.78046808739984,1,High
SYNID0105155546,-0.5872596817592686,66.73038231150467,1,High
SYNID0102214235,-0.5871456218398384,66.69888904299204,1,High
SYNID0100455016,-0.587076068388794,66.67968452732461,1,High
SYNID0101795424,-0.5870109075458136,66.66169286176196,1,High
SYNID0105418607,-0.5869928455105722,66.65670572404886,1,High
SYNID0107387591,-0.5867015312522268,66.57627047382717,1,High
SYNID0106257360,-0.5866841214827059,66.5714634342553,1,High
SYNID0103328910,-0.5866138188376981,66.55205205743304,1,High
SYNID0106517417,-0.5864935920413191,66.51885604256914,1,High
SYNID0106276257,-0.586296488995339,66.4644336023051,1,High
SYNID0100738647,-0.5861894772204168,66.43488640835236,1,High
SYNID0109270845,-0.5861688716496812,66.42919697094723,1,High
SYNID0109194150,-0.5860666703062192,66.40097799299176,1,High
SYNID0101858052,-0.5859144486563831,66.3589478274816,1,High
SYNID0109512767,-0.5857908814530056,66.32482948744803,1,High
SYNID0102198217,-0.5857005125568738,66.29987758562935,1,High
SYNID0101805964,-0.585684855664634,66.29555453583372,1,High
SYNID0108082182,-0.585322320621874,66.1954543998357,1,High
SYNID0104511912,-0.5850784901720448,66.1281299806498,1,High
SYNID0107972132,-0.5849916166659724,66.10414319662401,1,High
SYNID0100845624,-0.5847841204113229,66.0468510707336,1,High
SYNID0102032482,-0.5846674204772154,66.01462886350589,1,High
SYNID0101796728,-0.5845534208397762,65.98315223955112,1,High
SYNID0101302581,-0.5845196800368111,65.97383601196722,1,High
SYNID0104304053,-0.584490651587809,65.96582092004452,1,High
SYNID0107296637,-0.5844739268345909,65.96120302143002,1,High
SYNID0105921672,-0.5843712375685686,65.93284932238865,1,High
SYNID0108651463,-0.5842448467332075,65.89795134476911,1,High
SYNID0109076408,-0.5841996453284591,65.88547071192279,1,High
SYNID0100752317,-0.5841777995897809,65.87943884974466,1,High
SYNID0109403720,-0.5840403972421545,65.84150046569457,1,High
SYNID0104607936,-0.584014690042115,65.83440240918537,1,High
SYNID0103809301,-0.5839827032412686,65.82557048195842,1,High
SYNID0100576971,-0.5839641682540271,65.82045275670497,1,High
SYNID0109614758,-0.5838486840541621,65.78856622782187,1,High
SYNID0103994170,-0.5831881382240413,65.60618185216366,1,High
SYNID0101690677,-0.5830999395365184,65.58182917014797,1,High
SYNID0104727019,-0.5828470142199715,65.51199355262825,1,High
SYNID0105902195,-0.58280023532944,65.49907735763539,1,High
SYNID0103150195,-0.5827588662695379,65.48765487971218,1,High
SYNID0107734514,-0.582693646903071,65.46964705513518,1,High
SYNID0103508887,-0.5825643317417638,65.43394163715708,1,High
SYNID0104717841,-0.5824895974752461,65.41330663816449,1,High
SYNID0106552117,-0.5824686442125354,65.40752119896673,1,High
SYNID0100493092,-0.5822923312090255,65.35883913089631,1,High
SYNID0105027842,-0.582287432044948,65.3574864147928,1,High
SYNID0108052633,-0.5822708968595857,65.35292085806502,1,High
SYNID0100842079,-0.5822650955689869,65.35131905435114,1,High
SYNID0105283322,-0.5822272544549904,65.3408706832681,1,High
SYNID0102348030,-0.5819409763415866,65.2618259711575,1,High
SYNID0101229580,-0.5818423107268045,65.23458324895657,1,High
SYNID0107372016,-0.5818358018510618,65.23278607276615,1,High
SYNID0102490473,-0.5818298637735185,65.23114650058818,1,High
SYNID0109614155,-0.5817953636524749,65.22162061646365,1,High
SYNID0106705841,-0.5817106946609323,65.19824252450404,1,High
SYNID0100118838,-0.5816635376023033,65.18522191290718,1,High
SYNID0105636445,-0.5816585023198223,65.18383161293148,1,High
SYNID0108326774,-0.5815976060928258,65.16701745737372,1,High
SYNID0103498635,-0.5815054092545258,65.14156083949159,1,High
SYNID0108320522,-0.5814484360144362,65.12582986618266,1,High
SYNID0100415827,-0.5814457921699925,65.1250998700246,1,High
SYNID0100809324,-0.5814051522688917,65.11387872131532,1,High
SYNID0105051906,-0.5813074028858786,65.08688898134744,1,High
SYNID0103295040,-0.5811648728604507,65.04753478590055,1,High
SYNID0102483567,-0.5811085643182932,65.03198734341085,1,High
SYNID0108215505,-0.5810545816109315,65.01708209092185,1,High
SYNID0101670212,-0.58104463176174,65.01433482199678,1,High
SYNID0108825785,-0.580987292694547,64.99850283957565,1,High
SYNID0103272746,-0.5808150493560527,64.95094445328347,1,High
SYNID0108041298,-0.5807183016502875,64.92423128803782,1,High
SYNID0100685628,-0.5807037511344182,64.92021372160819,1,High
SYNID0108909030,-0.580643042092695,64.90345125007843,1,High
SYNID0104617848,-0.5806114173083705,64.89471927981789,1,High
SYNID0101534666,-0.5805148259729068,64.86804929022864,1,High
SYNID0107532905,-0.5802227983633649,64.78741707545632,1,High
SYNID0101548459,-0.580038289633168,64.73647207205771,1,High
SYNID0103149496,-0.5799883147600645,64.72267342915671,1,High
SYNID0107065714,-0.579933917919803,64.7076538297641,1,High
SYNID0101493767,-0.5797847050257641,64.666454416675,1,High
SYNID0105453996,-0.5797095326243727,64.64569844355503,1,High
SYNID0103698094,-0.5796956062201545,64.64185320160105,1,High
SYNID0106955709,-0.5795494921598617,64.6015094125009,1,High
SYNID0102590487,-0.5794714760033235,64.57996824555586,1,High
SYNID0109187013,-0.5793173597007666,64.53741494442392,1,High
SYNID0108037403,-0.5793074921839565,64.53469040842559,1,High
SYNID0107000546,-0.5792778502809091,64.52650593471596,1,High
SYNID0103296484,-0.5791064991059992,64.47919388515156,1,High
SYNID0109075860,-0.5791027564503788,64.4781604944654,1,High
SYNID0100662953,-0.579015764367936,64.45414097012652,1,High
SYNID0104224776,-0.5789228661077321,64.42849068151003,1,High
SYNID0105370382,-0.5788668087948412,64.41301260633874,1,High
SYNID0109468459,-0.5787937282284367,64.39283421315443,1,High
SYNID0107426757,-0.5786324602305264,64.34830624587147,1,High
SYNID0101938900,-0.578592759563951,64.33734443072345,1,High
SYNID0108659374,-0.5784709805641586,64.30371983446894,1,High
SYNID0102877131,-0.5784055944230951,64.28566596148882,1,High
SYNID0103994191,-0.5783027320659283,64.25726446997206,1,High
SYNID0108783937,-0.5782243387265045,64.23561915845148,1,High
SYNID0104023714,-0.5782169765966101,64.23358638887962,1,High
SYNID0104394974,-0.5779723885498198,64.16605278837358,1,High
SYNID0107408445,-0.5779243231430516,64.15278137130542,1,High
SYNID0106384488,-0.5778222116708833,64.12458720785796,1,High
SYNID0107322773,-0.5777439985575447,64.10299165885276,1,High
SYNID0102801381,-0.5777409493823371,64.10214974616308,1,High
SYNID0100924742,-0.5776675477087562,64.08188269155784,1,High
SYNID0108244523,-0.5774308050701624,64.01651529937598,1,High
SYNID0101627804,-0.577412644808335,64.01150104016162,1,High
SYNID0103745107,-0.5773878079701897,64.0046433006803,1,High
SYNID0108124155,-0.5773848594982974,64.00382919334558,1,High
SYNID0106564246,-0.5773640516530689,63.99808390560361,1,High
SYNID0103443461,-0.5773037362145884,63.9814301125007,1,High
SYNID0106274346,-0.5770110209655286,63.90060803247085,1,High
